Scenario,Plan_Type,uke_aar,uke_nr,Ko_Lengde_P5,Ko_Lengde_P50,Ko_Lengde_P95,Lenker_I_Ko_P5,Lenker_I_Ko_P50,Lenker_I_Ko_P95,Lenker_Overfort_P5,Lenker_Overfort_P50,Lenker_Overfort_P95,Kommuner_Overfort_P5,Kommuner_Overfort_P50,Kommuner_Overfort_P95,N
Basis_85,MIP_vektet,2029,25,183.0,246.0,268.0,1348873.1,1804072.0,2007699.7,623264.3,826892.0,1282090.8999999997,89.0,111.0,174.0,500
Basis_85,MIP_vektet,2029,26,183.0,245.0,267.0,1341064.65,1799035.5,2003903.85,627060.15,831928.5,1289899.3499999999,90.0,112.0,174.0,500
Basis_85,MIP_vektet,2029,27,181.95,244.5,267.0,1333257.1,1794000.0,2000107.95,630856.05,836964.0,1297706.8999999997,90.0,112.5,175.04999999999995,500
Basis_85,MIP_vektet,2029,28,180.9,244.0,267.0,1325448.6,1788964.0,1996312.05,634651.95,842000.0,1305515.3999999997,90.0,113.0,176.0999999999999,500
Basis_85,MIP_vektet,2029,29,178.95,243.0,267.0,1317641.1,1783928.5,1992516.2,638447.8,847035.5,1313322.8999999997,90.0,114.0,178.04999999999995,500
Basis_85,MIP_vektet,2029,30,177.0,243.0,266.0,1309832.6,1778892.0,1988720.3,642243.7,852072.0,1321131.3999999997,91.0,114.0,180.0,500
Basis_85,MIP_vektet,2029,31,176.95,242.0,266.0,1302024.1,1773856.5,1984924.45,646039.55,857107.5,1328939.8999999997,91.0,115.0,180.04999999999995,500
Basis_85,MIP_vektet,2029,32,175.95,241.0,265.0,1294216.6,1768820.5,1981128.55,649835.45,862143.5,1336747.3999999997,92.0,116.0,181.04999999999995,500
Basis_85,MIP_vektet,2029,33,173.95,240.5,265.0,1286408.1,1763785.0,1977332.65,653631.35,867179.0,1344555.8999999997,92.0,116.5,183.04999999999995,500
Basis_85,MIP_vektet,2029,34,172.95,240.0,264.0,1278600.55,1758748.5,1973537.75,657426.25,872215.5,1352363.4499999997,93.0,117.0,184.04999999999995,500
Basis_85,MIP_vektet,2029,35,172.95,239.0,264.0,1270792.1,1753713.0,1969741.85,661222.15,877251.0,1360171.8999999997,93.0,118.0,184.04999999999995,500
Basis_85,MIP_vektet,2029,36,171.9,239.0,263.04999999999995,1262983.6,1748677.0,1965946.0,665018.0,882287.0,1367980.3999999997,93.95,118.0,185.0999999999999,500
Basis_85,MIP_vektet,2029,37,169.9,238.0,263.04999999999995,1255176.05,1743641.0,1962150.1,668813.9,887323.0,1375787.9499999997,93.95,119.0,187.0999999999999,500
Basis_85,MIP_vektet,2029,38,168.9,237.5,262.0999999999999,1247367.6,1738605.0,1958354.2,672609.8,892359.0,1383596.3999999997,94.9,119.5,188.0999999999999,500
Basis_85,MIP_vektet,2029,39,168.9,237.0,262.04999999999995,1239560.05,1733569.5,1954558.35,676405.65,897394.5,1391403.9499999997,94.95,120.0,188.0999999999999,500
Basis_85,MIP_vektet,2029,40,167.0,236.0,262.04999999999995,1231751.55,1728533.5,1950762.45,680201.55,902430.5,1399212.4499999997,94.95,121.0,190.0,500
Basis_85,MIP_vektet,2029,41,166.0,235.0,261.04999999999995,1223943.1,1723497.5,1946966.6,683997.4,907466.5,1407020.8999999997,95.95,122.0,191.0,500
Basis_85,MIP_vektet,2029,42,164.95,235.0,261.0,1216135.55,1718461.5,1943171.65,687792.35,912502.5,1414828.4499999997,96.0,122.0,192.04999999999995,500
Basis_85,MIP_vektet,2029,43,163.9,234.0,261.0,1208327.05,1713426.0,1939375.75,691588.25,917538.0,1422636.9499999997,96.0,123.0,193.0999999999999,500
Basis_85,MIP_vektet,2029,44,161.9,234.0,260.0,1200519.55,1708390.0,1935579.9,695384.1,922574.0,1430444.4499999997,97.0,123.0,195.0999999999999,500
Basis_85,MIP_vektet,2029,45,160.95,233.0,260.0,1192711.05,1703354.0,1931784.0,699180.0,927610.0,1438252.9499999997,97.0,124.0,196.04999999999995,500
Basis_85,MIP_vektet,2029,46,159.9,232.5,260.0,1184902.55,1698318.0,1927988.15,702975.85,932646.0,1446061.4499999997,97.0,124.5,197.0999999999999,500
Basis_85,MIP_vektet,2029,47,157.95,232.0,260.0,1177095.05,1693282.5,1924192.25,706771.75,937681.5,1453868.9499999997,97.0,125.0,199.04999999999995,500
Basis_85,MIP_vektet,2029,48,156.0,231.0,260.0,1169286.55,1688246.0,1920396.35,710567.65,942718.0,1461677.4499999997,97.0,126.0,201.0,500
Basis_85,MIP_vektet,2029,49,155.0,230.0,259.0,1161479.0,1683210.5,1916600.5,714363.5,947753.5,1469484.9999999998,98.0,127.0,202.0,500
Basis_85,MIP_vektet,2029,50,153.0,230.0,259.0,1153670.5,1678174.5,1912805.55,718158.45,952789.5,1477293.4999999998,98.0,127.0,204.0,500
Basis_85,MIP_vektet,2029,51,152.0,229.0,258.0,1145862.05,1673139.0,1909009.7,721954.3,957825.0,1485101.9499999997,99.0,128.0,205.0,500
Basis_85,MIP_vektet,2029,52,151.0,228.0,258.0,1138054.5,1668102.5,1905213.8,725750.2,962861.5,1492909.4999999998,99.0,129.0,206.0,500
Basis_85,MIP_vektet,2030,1,150.95,228.0,257.04999999999995,1130246.0,1663067.0,1901417.9,729546.1,967897.0,1500717.9999999998,99.95,129.0,206.04999999999995,500
Basis_85,MIP_vektet,2030,2,150.9,227.0,257.0,1122438.5,1658031.0,1897622.05,733341.95,972933.0,1508525.4999999998,100.0,130.0,206.0999999999999,500
Basis_85,MIP_vektet,2030,3,148.95,227.0,257.0,1114630.0,1652995.5,1893826.15,737137.85,977968.5,1516333.9999999998,100.0,130.0,208.04999999999995,500
Basis_85,MIP_vektet,2030,4,147.95,226.0,256.04999999999995,1106821.5,1647959.0,1890030.3,740933.7,983005.0,1524142.4999999998,100.95,131.0,209.04999999999995,500
Basis_85,MIP_vektet,2030,5,146.0,225.0,256.0,1099014.0,1642923.5,1886234.4,744729.6,988040.5,1531949.9999999998,101.0,132.0,211.0,500
Basis_85,MIP_vektet,2030,6,145.0,224.0,255.0,1091205.5,1637887.5,1882438.55,748525.45,993076.5,1539758.4999999998,102.0,133.0,212.0,500
Basis_85,MIP_vektet,2030,7,144.0,223.5,255.0,1083397.95,1632851.5,1878643.6,752320.4,998112.5,1547566.0499999998,102.0,133.5,213.0,500
Basis_85,MIP_vektet,2030,8,142.95,223.0,255.0,1075589.5,1627815.5,1874847.7,756116.3,1003148.5,1555374.4999999998,102.0,134.0,214.04999999999995,500
Basis_85,MIP_vektet,2030,9,141.0,222.0,254.0,1067781.0,1622780.0,1871051.85,759912.15,1008184.0,1563182.9999999998,103.0,135.0,216.0,500
Basis_85,MIP_vektet,2030,10,140.95,222.0,254.0,1059973.45,1617744.0,1867255.95,763708.05,1013220.0,1570990.5499999998,103.0,135.0,216.04999999999995,500
Basis_85,MIP_vektet,2030,11,139.0,221.0,253.04999999999995,1052165.0,1612708.0,1863460.1,767503.9,1018256.0,1578798.9999999998,103.95,136.0,218.0,500
Basis_85,MIP_vektet,2030,12,137.95,220.0,253.0,1044357.4500000001,1607672.0,1859664.2,771299.8,1023292.0,1586606.5499999998,104.0,137.0,219.04999999999995,500
Basis_85,MIP_vektet,2030,13,135.95,220.0,253.0,1036548.9500000001,1602636.5,1855868.3,775095.7,1028327.5,1594415.0499999998,104.0,137.0,221.04999999999995,500
Basis_85,MIP_vektet,2030,14,133.95,219.0,252.04999999999995,1028740.5,1597600.5,1852072.45,778891.55,1033363.5,1602223.4999999998,104.95,138.0,223.04999999999995,500
Basis_85,MIP_vektet,2030,15,133.95,219.0,251.04999999999995,1020932.9500000001,1592564.5,1848277.5,782686.5,1038399.5,1610031.0499999998,105.95,138.0,223.04999999999995,500
Basis_85,MIP_vektet,2030,16,133.0,218.0,251.0,1013124.4500000001,1587528.5,1844481.65,786482.35,1043435.5,1617839.5499999998,106.0,139.0,224.0,500
Basis_85,MIP_vektet,2030,17,132.95,217.0,250.0,1005316.9500000001,1582493.0,1840685.75,790278.25,1048471.0,1625647.0499999998,107.0,140.0,224.04999999999995,500
Basis_85,MIP_vektet,2030,18,131.0,217.0,250.0,997508.4500000001,1577456.5,1836889.85,794074.15,1053507.5,1633455.5499999998,107.0,140.0,226.0,500
Basis_85,MIP_vektet,2030,19,129.0,216.0,249.0,989699.9500000001,1572421.0,1833094.0,797870.0,1058543.0,1641264.0499999998,108.0,141.0,228.0,500
Basis_85,MIP_vektet,2030,20,129.0,215.0,248.0,981892.4500000001,1567385.0,1829298.1,801665.9,1063579.0,1649071.5499999998,109.0,142.0,228.0,500
Basis_85,MIP_vektet,2030,21,128.9,214.5,248.0,974083.9500000001,1562349.5,1825502.25,805461.75,1068614.5,1656880.0499999998,109.0,142.5,228.0999999999999,500
Basis_85,MIP_vektet,2030,22,127.85000000000001,214.0,247.0,966276.4,1557313.0,1821706.35,809257.65,1073651.0,1664687.5999999996,110.0,143.0,229.14999999999986,500
Basis_85,MIP_vektet,2030,23,125.95,213.0,247.0,958467.9500000001,1552277.5,1817911.4,813052.6,1078686.5,1672496.0499999998,110.0,144.0,231.04999999999995,500
Basis_85,MIP_vektet,2030,24,125.9,212.0,246.04999999999995,950659.4500000001,1547241.5,1814115.55,816848.45,1083722.5,1680304.5499999998,110.95,145.0,231.0999999999999,500
Basis_85,MIP_vektet,2030,25,124.85000000000001,212.0,246.04999999999995,942851.9,1542206.0,1810319.65,820644.35,1088758.0,1688112.0999999996,110.95,145.0,232.14999999999986,500
Basis_85,MIP_vektet,2030,26,121.95,210.5,246.0,935043.4500000001,1537169.5,1806523.8,824440.2,1093794.5,1695920.5499999998,111.0,146.5,235.04999999999995,500
Basis_85,MIP_vektet,2030,27,121.9,210.0,245.0,927235.9,1532134.0,1802727.9,828236.1,1098830.0,1703728.0999999996,112.0,147.0,235.0999999999999,500
Basis_85,MIP_vektet,2030,28,120.9,209.0,245.0,919427.4,1527098.0,1798932.0,832032.0,1103866.0,1711536.5999999996,112.0,148.0,236.0999999999999,500
Basis_85,MIP_vektet,2030,29,119.85000000000001,208.5,244.0,911618.9500000001,1522062.0,1795136.15,835827.85,1108902.0,1719345.0499999998,113.0,148.5,237.14999999999986,500
Basis_85,MIP_vektet,2030,30,118.85000000000001,208.0,243.0,903811.4,1517026.0,1791340.25,839623.75,1113938.0,1727152.5999999996,114.0,149.0,238.14999999999986,500
Basis_85,MIP_vektet,2030,31,117.9,207.0,243.0,896002.9,1511990.5,1787544.4,843419.6,1118973.5,1734961.0999999996,114.0,150.0,239.0999999999999,500
Basis_85,MIP_vektet,2030,32,117.85000000000001,207.0,242.04999999999995,888195.4,1506954.5,1783749.45,847214.55,1124009.5,1742768.5999999996,114.95,150.0,239.14999999999986,500
Basis_85,MIP_vektet,2030,33,115.85000000000001,206.0,242.0,880386.9,1501918.5,1779953.55,851010.45,1129045.5,1750577.0999999996,115.0,151.0,241.14999999999986,500
Basis_85,MIP_vektet,2030,34,114.9,205.0,241.0,872578.4,1496882.5,1776157.7,854806.3,1134081.5,1758385.5999999996,116.0,152.0,242.0999999999999,500
Basis_85,MIP_vektet,2030,35,113.85000000000001,205.0,241.0,864770.9,1491847.0,1772361.8,858602.2,1139117.0,1766193.0999999996,116.0,152.0,243.14999999999986,500
Basis_85,MIP_vektet,2030,36,110.9,204.0,240.0,856962.4,1486811.0,1768565.95,862398.05,1144153.0,1774001.5999999996,117.0,153.0,246.0999999999999,500
Basis_85,MIP_vektet,2030,37,109.0,203.0,240.0,849154.85,1481775.0,1764770.05,866193.95,1149189.0,1781809.1499999997,117.0,154.0,248.0,500
Basis_85,MIP_vektet,2030,38,107.95,203.0,239.0,841346.4,1476739.0,1760974.15,869989.85,1154225.0,1789617.5999999996,118.0,154.0,249.04999999999995,500
Basis_85,MIP_vektet,2030,39,106.0,202.0,239.0,833537.9,1471703.5,1757178.3,873785.7,1159260.5,1797426.0999999996,118.0,155.0,251.0,500
Basis_85,MIP_vektet,2030,40,104.95,201.0,238.04999999999995,825730.35,1466667.0,1753383.3499999999,877580.65,1164297.0,1805233.6499999997,118.95,156.0,252.04999999999995,500
Basis_85,MIP_vektet,2030,41,104.95,201.0,238.04999999999995,817921.9,1461631.5,1749587.5,881376.5,1169332.5,1813042.0999999996,118.95,156.0,252.04999999999995,500
Basis_85,MIP_vektet,2030,42,103.0,200.0,237.04999999999995,810114.35,1456595.5,1745791.5999999999,885172.4,1174368.5,1820849.6499999997,119.95,157.0,254.0,500
Basis_85,MIP_vektet,2030,43,102.9,199.0,237.04999999999995,802305.85,1451560.0,1741995.7,888968.3,1179404.0,1828658.1499999997,119.95,158.0,254.0999999999999,500
Basis_85,MIP_vektet,2030,44,100.95,199.0,236.04999999999995,794497.4,1446523.5,1738199.8499999999,892764.15,1184440.5,1836466.5999999996,120.95,158.0,256.04999999999995,500
Basis_85,MIP_vektet,2030,45,100.0,198.0,236.0,786689.85,1441488.0,1734403.95,896560.05,1189476.0,1844274.1499999997,121.0,159.0,257.0,500
Basis_85,MIP_vektet,2030,46,99.95,197.0,236.0,778881.35,1436452.0,1730608.0999999999,900355.9,1194512.0,1852082.6499999997,121.0,160.0,257.04999999999995,500
Basis_85,MIP_vektet,2030,47,98.95,196.5,235.0,771073.85,1431416.5,1726812.2,904151.8,1199547.5,1859890.1499999997,122.0,160.5,258.04999999999995,500
Basis_85,MIP_vektet,2030,48,97.0,196.0,235.0,763265.35,1426380.0,1723017.25,907946.75,1204584.0,1867698.6499999997,122.0,161.0,260.0,500
Basis_85,MIP_vektet,2030,49,95.95,195.0,234.04999999999995,755456.85,1421344.5,1719221.4,911742.6,1209619.5,1875507.1499999997,122.95,162.0,261.04999999999995,500
Basis_85,MIP_vektet,2030,50,94.95,194.0,234.04999999999995,747649.35,1416308.5,1715425.5,915538.5,1214655.5,1883314.6499999997,122.95,163.0,262.04999999999995,500
Basis_85,MIP_vektet,2030,51,94.0,194.0,234.0,739840.85,1411272.5,1711629.65,919334.35,1219691.5,1891123.1499999997,123.0,163.0,263.0,500
Basis_85,MIP_vektet,2030,52,92.0,193.0,233.04999999999995,732033.3,1406236.5,1707833.75,923130.25,1224727.5,1898930.6999999997,123.95,164.0,265.0,500
Basis_85,MIP_vektet,2031,1,91.0,192.0,233.0,724224.8,1401201.0,1704037.8499999999,926926.15,1229763.0,1906739.1999999997,124.0,165.0,266.0,500
Basis_85,MIP_vektet,2031,2,91.0,192.0,232.0,716416.35,1396165.0,1700242.0,930722.0,1234799.0,1914547.6499999997,125.0,165.0,266.0,500
Basis_85,MIP_vektet,2031,3,90.95,191.0,232.0,708608.8,1391129.0,1696446.0999999999,934517.9,1239835.0,1922355.1999999997,125.0,166.0,266.04999999999995,500
Basis_85,MIP_vektet,2031,4,89.0,190.0,231.0,700800.3,1386093.0,1692650.25,938313.75,1244871.0,1930163.6999999997,126.0,167.0,268.0,500
Basis_85,MIP_vektet,2031,5,87.95,189.0,231.0,692992.8,1381057.5,1688855.3,942108.7,1249906.5,1937971.1999999997,126.0,168.0,269.04999999999995,500
Basis_85,MIP_vektet,2031,6,86.95,189.0,230.0,685184.3,1376022.0,1685059.4,945904.6,1254942.0,1945779.6999999997,127.0,168.0,270.04999999999995,500
Basis_85,MIP_vektet,2031,7,85.95,188.0,230.0,677375.8,1370985.5,1681263.55,949700.45,1259978.5,1953588.1999999997,127.0,169.0,271.04999999999995,500
Basis_85,MIP_vektet,2031,8,84.9,187.0,229.0,669568.3,1365950.0,1677467.65,953496.35,1265014.0,1961395.6999999997,128.0,170.0,272.0999999999999,500
Basis_85,MIP_vektet,2031,9,83.0,186.0,229.0,661759.8,1360914.0,1673671.8,957292.2,1270050.0,1969204.1999999997,128.0,171.0,274.0,500
Basis_85,MIP_vektet,2031,10,82.95,186.0,228.04999999999995,653952.25,1355878.0,1669875.9,961088.1,1275086.0,1977011.7499999998,128.95,171.0,274.04999999999995,500
Basis_85,MIP_vektet,2031,11,81.95,186.0,227.04999999999995,646143.8,1350842.0,1666080.0,964884.0,1280122.0,1984820.1999999997,129.95,171.0,275.04999999999995,500
Basis_85,MIP_vektet,2031,12,79.0,185.0,226.04999999999995,638335.3,1345806.5,1662284.15,968679.85,1285157.5,1992628.6999999997,130.95,172.0,278.0,500
Basis_85,MIP_vektet,2031,13,78.95,185.0,226.0,630527.75,1340770.5,1658489.2,972474.8,1290193.5,2000436.2499999995,131.0,172.0,278.04999999999995,500
Basis_85,MIP_vektet,2031,14,77.0,184.0,225.0,622719.3,1335734.5,1654693.3499999999,976270.65,1295229.5,2008244.6999999997,132.0,173.0,280.0,500
Basis_85,MIP_vektet,2031,15,75.95,182.5,225.0,614911.75,1330698.5,1650897.45,980066.55,1300265.5,2016052.2499999995,132.0,174.5,281.04999999999995,500
Basis_85,MIP_vektet,2031,16,74.9,182.0,225.0,607103.25,1325663.0,1647101.55,983862.45,1305301.0,2023860.7499999995,132.0,175.0,282.0999999999999,500
Basis_85,MIP_vektet,2031,17,74.85000000000001,181.5,224.0,599294.8,1320627.0,1643305.7,987658.3,1310337.0,2031669.1999999997,133.0,175.5,282.14999999999986,500
Basis_85,MIP_vektet,2031,18,72.95,180.5,224.0,591487.25,1315591.0,1639509.8,991454.2,1315373.0,2039476.7499999995,133.0,176.5,284.04999999999995,500
Basis_85,MIP_vektet,2031,19,72.9,179.0,223.0,583678.75,1310555.0,1635713.95,995250.05,1320409.0,2047285.2499999995,134.0,178.0,284.0999999999999,500
Basis_85,MIP_vektet,2031,20,71.9,178.5,223.0,575871.25,1305519.5,1631918.05,999045.95,1325444.5,2055092.7499999995,134.0,178.5,285.0999999999999,500
Basis_85,MIP_vektet,2031,21,69.95,177.5,222.0,568062.75,1300483.0,1628123.0999999999,1002840.9,1330481.0,2062901.2499999995,135.0,179.5,287.04999999999995,500
Basis_85,MIP_vektet,2031,22,69.0,177.0,222.0,560254.25,1295447.5,1624327.25,1006636.75,1335516.5,2070709.7499999995,135.0,180.0,288.0,500
Basis_85,MIP_vektet,2031,23,67.95,176.0,221.04999999999995,552446.75,1290411.5,1620531.3499999999,1010432.65,1340552.5,2078517.2499999995,135.95,181.0,289.04999999999995,500
Basis_85,MIP_vektet,2031,24,66.95,175.5,220.0999999999999,544638.25,1285376.0,1616735.5,1014228.5,1345588.0,2086325.7499999995,136.9,181.5,290.04999999999995,500
Basis_85,MIP_vektet,2031,25,66.95,174.5,219.0999999999999,536830.7000000001,1280339.5,1612939.5999999999,1018024.4,1350624.5,2094133.2999999996,137.9,182.5,290.04999999999995,500
Basis_85,MIP_vektet,2031,26,64.95,173.5,219.0999999999999,529022.25,1275304.0,1609143.7,1021820.3,1355660.0,2101941.7499999995,137.9,183.5,292.04999999999995,500
Basis_85,MIP_vektet,2031,27,63.95,173.0,219.0999999999999,521213.75,1270268.0,1605347.8499999999,1025616.15,1360696.0,2109750.2499999995,137.9,184.0,293.04999999999995,500
Basis_85,MIP_vektet,2031,28,62.0,172.5,219.04999999999995,513406.2,1265232.5,1601551.95,1029412.05,1365731.5,2117557.8,137.95,184.5,295.0,500
Basis_85,MIP_vektet,2031,29,61.0,172.0,219.04999999999995,505597.75,1260196.0,1597756.0999999999,1033207.9,1370768.0,2125366.2499999995,137.95,185.0,296.0,500
Basis_85,MIP_vektet,2031,30,60.0,171.0,219.0,497790.2,1255160.5,1593961.15,1037002.85,1375803.5,2133173.8,138.0,186.0,297.0,500
Basis_85,MIP_vektet,2031,31,59.95,170.5,218.0,489981.7,1250124.5,1590165.25,1040798.75,1380839.5,2140982.3,139.0,186.5,297.04999999999995,500
Basis_85,MIP_vektet,2031,32,58.95,169.0,218.0,482173.25,1245088.5,1586369.4,1044594.6,1385875.5,2148790.7499999995,139.0,188.0,298.04999999999995,500
Basis_85,MIP_vektet,2031,33,57.0,168.0,217.0,474365.7,1240052.5,1582573.5,1048390.5,1390911.5,2156598.3,140.0,189.0,300.0,500
Basis_85,MIP_vektet,2031,34,55.95,167.0,217.0,466557.2,1235017.0,1578777.65,1052186.35,1395947.0,2164406.8,140.0,190.0,301.04999999999995,500
Basis_85,MIP_vektet,2031,35,55.0,166.0,216.04999999999995,458749.7,1229981.0,1574981.75,1055982.25,1400983.0,2172214.3,140.95,191.0,302.0,500
Basis_85,MIP_vektet,2031,36,54.95,166.0,216.0,450941.2,1224945.0,1571185.8499999999,1059778.15,1406019.0,2180022.8,141.0,191.0,302.04999999999995,500
Basis_85,MIP_vektet,2031,37,53.0,165.0,215.04999999999995,443132.7,1219909.0,1567390.0,1063574.0,1411055.0,2187831.3,141.95,192.0,304.0,500
Basis_85,MIP_vektet,2031,38,52.0,164.0,214.04999999999995,435325.2,1214873.5,1563595.05,1067368.95,1416090.5,2195638.8,142.95,193.0,305.0,500
Basis_85,MIP_vektet,2031,39,52.0,163.0,214.0,427516.7,1209837.5,1559799.2,1071164.8,1421126.5,2203447.3,143.0,194.0,305.0,500
Basis_85,MIP_vektet,2031,40,51.95,163.0,213.04999999999995,419709.15,1204801.5,1556003.3,1074960.7,1426162.5,2211254.8499999996,143.95,194.0,305.04999999999995,500
Basis_85,MIP_vektet,2031,41,50.95,162.0,212.04999999999995,411900.7,1199765.5,1552207.4,1078756.6,1431198.5,2219063.3,144.95,195.0,306.04999999999995,500
Basis_85,MIP_vektet,2031,42,49.95,161.0,212.04999999999995,404092.2,1194730.0,1548411.55,1082552.45,1436234.0,2226871.8,144.95,196.0,307.04999999999995,500
Basis_85,MIP_vektet,2031,43,48.0,160.5,212.04999999999995,396284.65,1189693.5,1544615.65,1086348.35,1441270.5,2234679.3499999996,144.95,196.5,309.0,500
Basis_85,MIP_vektet,2031,44,47.95,159.5,212.0,388476.2,1184658.0,1540819.8,1090144.2,1446306.0,2242487.8,145.0,197.5,309.04999999999995,500
Basis_85,MIP_vektet,2031,45,47.0,159.0,211.04999999999995,380668.65,1179622.0,1537023.9,1093940.1,1451342.0,2250295.3499999996,145.95,198.0,310.0,500
Basis_85,MIP_vektet,2031,46,46.0,158.0,211.0,372860.15,1174586.5,1533229.0,1097735.0,1456377.5,2258103.8499999996,146.0,199.0,311.0,500
Basis_85,MIP_vektet,2031,47,45.0,157.5,210.0,365051.7,1169550.0,1529433.0999999999,1101530.9,1461414.0,2265912.3,147.0,199.5,312.0,500
Basis_85,MIP_vektet,2031,48,44.95,157.0,210.0,357244.15,1164514.5,1525637.2,1105326.8,1466449.5,2273719.8499999996,147.0,200.0,312.04999999999995,500
Basis_85,MIP_vektet,2031,49,43.95,156.0,209.04999999999995,349435.65,1159478.5,1521841.3499999999,1109122.65,1471485.5,2281528.3499999996,147.95,201.0,313.04999999999995,500
Basis_85,MIP_vektet,2031,50,41.95,156.0,209.0,341628.15,1154443.0,1518045.45,1112918.55,1476521.0,2289335.8499999996,148.0,201.0,315.04999999999995,500
Basis_85,MIP_vektet,2031,51,41.95,155.0,208.04999999999995,333819.65,1149406.5,1514249.5999999999,1116714.4,1481557.5,2297144.3499999996,148.95,202.0,315.04999999999995,500
Basis_85,MIP_vektet,2031,52,40.95,155.0,208.0,326011.15,1144371.0,1510453.7,1120510.3,1486593.0,2304952.8499999996,149.0,202.0,316.04999999999995,500
Basis_85,MIP_vektet,2032,1,39.95,154.0,208.0,318203.65,1139335.0,1506657.8,1124306.2,1491629.0,2312760.3499999996,149.0,203.0,317.04999999999995,500
Basis_85,MIP_vektet,2032,2,38.95,153.0,207.0,310395.15,1134299.0,1502861.95,1128102.05,1496665.0,2320568.8499999996,150.0,204.0,318.04999999999995,500
Basis_85,MIP_vektet,2032,3,38.900000000000006,152.5,206.0,302587.60000000003,1129263.0,1499067.0,1131897.0,1501701.0,2328376.3999999994,151.0,204.5,318.0999999999999,500
Basis_85,MIP_vektet,2032,4,36.95,151.5,206.0,294779.10000000003,1124227.5,1495271.15,1135692.85,1506736.5,2336184.8999999994,151.0,205.5,320.04999999999995,500
Basis_85,MIP_vektet,2032,5,35.900000000000006,151.0,205.04999999999995,286970.65,1119191.5,1491475.25,1139488.75,1511772.5,2343993.3499999996,151.95,206.0,321.0999999999999,500
Basis_85,MIP_vektet,2032,6,34.95,150.0,205.0,279163.10000000003,1114155.5,1487679.3499999999,1143284.65,1516808.5,2351800.8999999994,152.0,207.0,322.04999999999995,500
Basis_85,MIP_vektet,2032,7,33.95,149.0,204.0,271354.60000000003,1109119.5,1483883.5,1147080.5,1521844.5,2359609.3999999994,153.0,208.0,323.04999999999995,500
Basis_85,MIP_vektet,2032,8,32.0,149.0,204.0,263547.10000000003,1104084.0,1480087.5999999999,1150876.4,1526880.0,2367416.8999999994,153.0,208.0,325.0,500
Basis_85,MIP_vektet,2032,9,30.950000000000003,148.5,203.0,255738.60000000003,1099048.0,1476291.75,1154672.25,1531916.0,2375225.3999999994,154.0,208.5,326.04999999999995,500
Basis_85,MIP_vektet,2032,10,29.950000000000003,147.5,202.04999999999995,247930.10000000003,1094012.0,1472495.8499999999,1158468.15,1536952.0,2383033.8999999994,154.95,209.5,327.04999999999995,500
Basis_85,MIP_vektet,2032,11,29.0,147.0,202.0,240122.60000000003,1088976.0,1468700.9,1162263.1,1541988.0,2390841.3999999994,155.0,210.0,328.0,500
Basis_85,MIP_vektet,2032,12,28.0,146.0,201.04999999999995,232314.10000000003,1083940.5,1464905.05,1166058.95,1547023.5,2398649.8999999994,155.95,211.0,329.0,500
Basis_85,MIP_vektet,2032,13,27.950000000000003,145.0,201.0,224506.55000000002,1078904.0,1461109.15,1169854.85,1552060.0,2406457.4499999997,156.0,212.0,329.04999999999995,500
